,departamento,ID,lat,lon,in_departamentos,empleo,clae2,clae2_desc,empleo_rep
483337,Comuna 5,230000005G65021776P0G9393937876035,-34.607,-58.425,2035,e. 500+,86,Servicios de salud humana,500
483341,Comuna 6,254444446M5606GP6667501717174940042,-34.618,-58.449,2042,c. 50-199,86,Servicios de salud humana,125
483346,Comuna 6,282929296050PG6M15M9393938008042,-34.623,-58.434,2042,b. 10-49,86,Servicios de salud humana,25
483349,Comuna 7,258484841P71G8G5279393931451049,-34.629,-58.456,2049,b. 10-49,86,Servicios de salud humana,25
483350,Comuna 8,272424242M871G76M5191919327056,-34.661,-58.445,2056,d. 200-499,86,Servicios de salud humana,350
483392,Ensenada,62010101P0228267GG2727275197245,-34.86,-57.91,6245,c. 50-199,86,Servicios de salud humana,125
483393,Ensenada,6416161628PP2526GP1717176141245,-34.86,-57.9,6245,c. 50-199,86,Servicios de salud humana,125
483397,Escobar,642525251M0078076G1111116546252,-34.351,-58.797,6252,d. 200-499,86,Servicios de salud humana,350
483405,Esteban Echeverría,638484842MMGG56P2G2020203013260,-34.814,-58.447,6260,b. 10-49,86,Servicios de salud humana,25
483406,Esteban Echeverría,640000002MM5MM20PG2121215185260,-34.803,-58.466,6260,c. 50-199,86,Servicios de salud humana,125
483407,Esteban Echeverría,642121211P7PGMG2M59494941585260,-34.814,-58.466,6260,e. 500+,86,Servicios de salud humana,500
483408,Esteban Echeverría,642525251P7PGMGP009494949794260,-34.814,-58.467,6260,b. 10-49,86,Servicios de salud humana,25
483414,Ezeiza,674444446052P5668P59494941998270,-34.86,-58.5,6270,b. 10-49,86,Servicios de salud humana,25
483419,Florencio Varela,6844444420GG0G7M2G1111117111274,-34.81,-58.258,6274,b. 10-49,86,Servicios de salud humana,25
483480,General Rodríguez,6464646416006565MG1010109221364,-34.61,-58.95,6364,c. 50-199,86,Servicios de salud humana,125
483482,General San Martín,6149494921M572258G1212123199371,-34.556,-58.548,6371,c. 50-199,86,Servicios de salud humana,125
483517,José C. Paz,645656561P71P12G7G9393935283412,-34.52,-58.75,6412,d. 200-499,86,Servicios de salud humana,350
483545,La Matanza,600404042MM0PM0G0G2020203437427,-34.774,-58.653,6427,c. 50-199,86,Servicios de salud humana,125
483546,La Matanza,610101012MM0PM0G052020205866427,-34.763,-58.632,6427,c. 50-199,86,Servicios de salud humana,125
483547,La Matanza,62212121252MP5601G1414148979427,-34.683,-58.575,6427,c. 50-199,86,Servicios de salud humana,125
483548,La Matanza,626969691MP0272P7G1111117173427,-34.699,-58.504,6427,d. 200-499,86,Servicios de salud humana,350
483549,La Matanza,631616166MG67M00068P51717174430427,-34.639,-58.556,6427,b. 10-49,86,Servicios de salud humana,25
483550,La Matanza,632525251P71G8G5259393932409427,-34.67,-58.568,6427,e. 500+,86,Servicios de salud humana,500
483551,La Matanza,632525256G5M728G577221313136595427,-34.684,-58.556,6427,b. 10-49,86,Servicios de salud humana,25
483552,La Matanza,632525256MG67M0006827171717735427,-34.639,-58.556,6427,e. 500+,86,Servicios de salud humana,500
483554,La Matanza,637676762MM06G2775202020213427,-34.73,-58.535,6427,b. 10-49,86,Servicios de salud humana,25
483555,La Matanza,637676762MM06G27762020206761427,-34.729,-58.535,6427,b. 10-49,86,Servicios de salud humana,25
483561,La Matanza,67848484P056P557853333336790427,-34.73,-58.535,6427,b. 10-49,86,Servicios de salud humana,25
483562,La Matanza,682424241G61225P6G9898981106427,-34.674,-58.563,6427,d. 200-499,86,Servicios de salud humana,350
483563,La Matanza,682424241P7GG0710G9494946758427,-34.666,-58.585,6427,c. 50-199,86,Servicios de salud humana,125
483566,La Matanza,689696962G7117P22G4545454934427,-34.749,-58.586,6427,b. 10-49,86,Servicios de salud humana,25
483572,La Plata,608484841P71M1P77G939393309441,-34.91,-57.944,6441,d. 200-499,86,Servicios de salud humana,350
483573,La Plata,61252525P0P5M6P81G3131316629441,-34.933,-57.921,6441,b. 10-49,86,Servicios de salud humana,25
483575,La Plata,6264646475P8MG276G3333332215441,-34.907,-57.949,6441,b. 10-49,86,Servicios de salud humana,25
483576,La Plata,632525251P7258082P4444448777441,-34.905,-57.967,6441,e. 500+,86,Servicios de salud humana,500
483577,La Plata,636464641P71P5282G4444444557441,-34.936,-57.972,6441,e. 500+,86,Servicios de salud humana,500
483578,La Plata,636969692MM672810G212121215441,-34.864,-58.045,6441,b. 10-49,86,Servicios de salud humana,25
483579,La Plata,64252525215G76M81G1212128506441,-34.937,-57.919,6441,c. 50-199,86,Servicios de salud humana,125
483580,La Plata,64252525P00GGG58652323239645441,-34.914,-57.944,6441,c. 50-199,86,Servicios de salud humana,125
483582,La Plata,650909092M8281121G1818189363441,-34.923,-57.951,6441,d. 200-499,86,Servicios de salud humana,350
483583,La Plata,657676761P7GP022GG9494948852441,-34.917,-57.961,6441,c. 50-199,86,Servicios de salud humana,125
483584,La Plata,662929291P7GP022GP9494949495441,-34.917,-57.961,6441,b. 10-49,86,Servicios de salud humana,25
483585,La Plata,670000002MM88611P62222228205441,-34.919,-57.935,6441,d. 200-499,86,Servicios de salud humana,350
483586,La Plata,67414141P01PG05M8G2525256226441,-34.941,-57.986,6441,c. 50-199,86,Servicios de salud humana,125
483587,La Plata,684141412M12P2208G1818181322441,-34.909,-57.953,6441,b. 10-49,86,Servicios de salud humana,25
483588,La Plata,684444442MM67281052121215136441,-34.849,-58.1,6441,b. 10-49,86,Servicios de salud humana,25
483589,La Plata,6864646415P16P52PG1010107901441,-34.909,-57.956,6441,c. 50-199,86,Servicios de salud humana,125
483590,La Plata,69010101P00MMMM6MG2424245075441,-34.888,-57.965,6441,b. 10-49,86,Servicios de salud humana,25
483594,Lanús,66252525711G160MG667502828288720434,-34.688,-58.417,6434,b. 10-49,86,Servicios de salud humana,25
483595,Lanús,6816161627502M17P81616169594434,-34.714,-58.393,6434,b. 10-49,86,Servicios de salud humana,25
483596,Lanús,69767676P025MGG82G2828288057434,-34.687,-58.417,6434,b. 10-49,86,Servicios de salud humana,25
483617,Lomas de Zamora,63414141277081G28G16161649490,-34.758,-58.4,6490,c. 50-199,86,Servicios de salud humana,125
483618,Lomas de Zamora,6364646425P52M786G1414147361490,-34.77,-58.397,6490,e. 500+,86,Servicios de salud humana,500
483619,Lomas de Zamora,648181811P721GPPM79393938277490,-34.754,-58.404,6490,b. 10-49,86,Servicios de salud humana,25
483620,Lomas de Zamora,668989891M205510551111115901490,-34.767,-58.433,6490,c. 50-199,86,Servicios de salud humana,125
483622,Luján,675656561P7PGPP88G9494946520497,-34.57,-59.115,6497,d. 200-499,86,Servicios de salud humana,350
483637,Merlo,60616161P0P705P7GG3131312511539,-34.671,-58.725,6539,c. 50-199,86,Servicios de salud humana,125
483638,Merlo,6096969627GPP5G1MG1616163599539,-34.667,-58.699,6539,c. 50-199,86,Servicios de salud humana,125
483639,Merlo,61242424P0P705P7G53131317989539,-34.672,-58.724,6539,b. 10-49,86,Servicios de salud humana,25
483648,Moreno,660101017077G5158667501919194758560,-34.649,-58.787,6560,c. 50-199,86,Servicios de salud humana,125
483649,Moreno,670000007077G515787G68191919899560,-34.649,-58.787,6560,d. 200-499,86,Servicios de salud humana,350
483651,Morón,62494949210610P2PG1212121896568,-34.67,-58.612,6568,d. 200-499,86,Servicios de salud humana,350
483652,Morón,632525251P712MM85G9393938762568,-34.651,-58.617,6568,e. 500+,86,Servicios de salud humana,500
483653,Morón,63565656180GP11G5G1010109192568,-34.645,-58.618,6568,d. 200-499,86,Servicios de salud humana,350
483655,Morón,64969696P01G2508264646461663568,-34.648,-58.623,6568,b. 10-49,86,Servicios de salud humana,25
483656,Morón,66252525P02MM8G2MG2929296329568,-34.651,-58.595,6568,c. 50-199,86,Servicios de salud humana,125
483657,Morón,66898989180GP11G561010102427568,-34.641,-58.62,6568,b. 10-49,86,Servicios de salud humana,25
483658,Morón,67363636581MP7760M07621010108238568,-34.643,-58.587,6568,d. 200-499,86,Servicios de salud humana,350
483659,Morón,682525256G08766P775251313138560568,-34.652,-58.639,6568,b. 10-49,86,Servicios de salud humana,25
483692,Pilar,61010101P0P810GMGG3131313302638,-34.49,-58.924,6638,c. 50-199,86,Servicios de salud humana,125
483694,Pilar,64292929555G72G1767524444442910638,-34.461,-58.91,6638,c. 50-199,86,Servicios de salud humana,125
483697,Pilar,680000002P5P20PG8G1313134397638,-34.461,-58.91,6638,b. 10-49,86,Servicios de salud humana,25
483698,Pilar,694141411M6PM57GP1111111421638,-34.446,-58.871,6638,b. 10-49,86,Servicios de salud humana,25
483717,Quilmes,6200000018681670M61111116312658,-34.719,-58.259,6658,b. 10-49,86,Servicios de salud humana,25
483718,Quilmes,62040404P005M8065G2323237919658,-34.753,-58.232,6658,b. 10-49,86,Servicios de salud humana,25
483720,Quilmes,6241414120M811G67G1212127004658,-34.732,-58.27,6658,d. 200-499,86,Servicios de salud humana,350
483721,Quilmes,62616161180G022M1G1010103525658,-34.716,-58.273,6658,d. 200-499,86,Servicios de salud humana,350
483722,Quilmes,6349494918681670MG1111117953658,-34.719,-58.259,6658,b. 10-49,86,Servicios de salud humana,25
483723,Quilmes,636464645M6170GPG70011111114804658,-34.726,-58.266,6658,e. 500+,86,Servicios de salud humana,500
483724,Quilmes,6369696918681670MM1111111236658,-34.726,-58.266,6658,b. 10-49,86,Servicios de salud humana,25
483725,Quilmes,63969696P0P816211G3131318656658,-34.723,-58.256,6658,b. 10-49,86,Servicios de salud humana,25
483726,Quilmes,64252525178G505M6G1010106393658,-34.779,-58.312,6658,c. 50-199,86,Servicios de salud humana,125
483728,Quilmes,6581818118681670M51111113174658,-34.726,-58.267,6658,c. 50-199,86,Servicios de salud humana,125
483729,Quilmes,67090909716M0585270014040403717658,-34.728,-58.255,6658,b. 10-49,86,Servicios de salud humana,25
483730,Quilmes,6725252516P2PM71G51010101946658,-34.721,-58.261,6658,b. 10-49,86,Servicios de salud humana,25
483732,Quilmes,6896969616P2PM71GG1010104749658,-34.718,-58.274,6658,e. 500+,86,Servicios de salud humana,500
483733,Quilmes,6900000027G12G6GM5161616225658,-34.726,-58.269,6658,c. 50-199,86,Servicios de salud humana,125
483790,San Isidro,612929291M6PM57G251111119978756,-34.496,-58.545,6756,e. 500+,86,Servicios de salud humana,500
483791,San Isidro,614141411P71G8G5289393933918756,-34.469,-58.517,6756,b. 10-49,86,Servicios de salud humana,25
483793,San Isidro,622525251M6PM57G271111112395756,-34.496,-58.547,6756,c. 50-199,86,Servicios de salud humana,125
483794,San Isidro,62252525251085P2671414147583756,-34.5,-58.529,6756,b. 10-49,86,Servicios de salud humana,25
483795,San Isidro,647676761M6PM57G281111115465756,-34.495,-58.551,6756,b. 10-49,86,Servicios de salud humana,25
483797,San Isidro,667676761M6PM57G261111113575756,-34.497,-58.547,6756,b. 10-49,86,Servicios de salud humana,25
483799,San Isidro,668484841M6PM57G2G1111114367756,-34.495,-58.545,6756,b. 10-49,86,Servicios de salud humana,25
483801,San Isidro,67898989P007605P762424244074756,-34.46,-58.529,6756,c. 50-199,86,Servicios de salud humana,125
483830,San Miguel,60444444P01G25082G4646463936760,-34.544,-58.711,6760,c. 50-199,86,Servicios de salud humana,125
483831,San Miguel,65696969P0277G78PG2929293884760,-34.542,-58.715,6760,b. 10-49,86,Servicios de salud humana,25
483832,San Miguel,67444444P0277G78P52929299049760,-34.543,-58.713,6760,c. 50-199,86,Servicios de salud humana,125
483834,San Miguel,68212121P0P21007053030309623760,-34.541,-58.712,6760,d. 200-499,86,Servicios de salud humana,350
483844,San Vicente,64444444761278212G4040404974778,-35.03,-58.42,6778,c. 50-199,86,Servicios de salud humana,125
483859,Tigre,628484841M6PM57GP01111119860805,-34.4,-58.654,6805,c. 50-199,86,Servicios de salud humana,125
483866,Tres de Febrero,63252525568MM12P6602PG1010101619840,-34.584,-58.587,6840,d. 200-499,86,Servicios de salud humana,350
483867,Tres de Febrero,6569696928678G82GG1717175236840,-34.634,-58.542,6840,d. 200-499,86,Servicios de salud humana,350
483868,Tres de Febrero,672424241P71G8G5P19393936893840,-34.603,-58.562,6840,b. 10-49,86,Servicios de salud humana,25
483876,Vicente López,6136363616172017G51010109817861,-34.528,-58.486,6861,d. 200-499,86,Servicios de salud humana,350
483877,Vicente López,622121211P721GPPM59393934515861,-34.525,-58.484,6861,c. 50-199,86,Servicios de salud humana,125
483878,Vicente López,63000000222P62278G1212128021861,-34.521,-58.508,6861,b. 10-49,86,Servicios de salud humana,25
483879,Vicente López,63696969P01G2508254646468403861,-34.511,-58.524,6861,c. 50-199,86,Servicios de salud humana,125
483880,Vicente López,642525256GG861721P84444449666861,-34.539,-58.532,6861,e. 500+,86,Servicios de salud humana,500
483882,Vicente López,688181812M8650505G1919196251861,-34.522,-58.508,6861,c. 50-199,86,Servicios de salud humana,125
483886,Zárate,6361616115P508P67G1010101797882,-34.094,-59.023,6882,d. 200-499,86,Servicios de salud humana,350
520370,Berazategui,604949492M121MP52G1818187474091,-34.762,-58.208,6091,b. 10-49,86,Servicios de salud humana,25
520442,Comuna 1,222525252MM0GM8P7G2020207013007,-34.6,-58.388,2007,b. 10-49,86,Servicios de salud humana,25
520445,Comuna 1,24252525110287G0PP797979730007,-34.597,-58.38,2007,b. 10-49,86,Servicios de salud humana,25
520448,Comuna 1,2521212117MP7P2G151010107275007,-34.603,-58.374,2007,b. 10-49,86,Servicios de salud humana,25
520449,Comuna 1,2525252517MP7P2G1M1010102707007,-34.607,-58.378,2007,c. 50-199,86,Servicios de salud humana,125
520453,Comuna 1,26494949P015GMM6152525259692007,-34.594,-58.374,2007,b. 10-49,86,Servicios de salud humana,25
520456,Comuna 1,270101012P08M8PM8G131313448007,-34.599,-58.384,2007,c. 50-199,86,Servicios de salud humana,125
520460,Comuna 1,2844444428887M0PMM1818181802007,-34.601,-58.392,2007,c. 50-199,86,Servicios de salud humana,125
520464,Comuna 10,228181812MM77M7M2G4646462607070,-34.631,-58.528,2070,b. 10-49,86,Servicios de salud humana,25
520468,Comuna 10,274141412MMG7G7G5G2020206247070,-34.644,-58.5,2070,b. 10-49,86,Servicios de salud humana,25
520469,Comuna 11,236969692222PM715G1212123886077,-34.601,-58.498,2077,c. 50-199,86,Servicios de salud humana,125
520473,Comuna 13,200404042P08M8PM851313139423091,-34.565,-58.457,2091,b. 10-49,86,Servicios de salud humana,25
520478,Comuna 13,2369696917MP7P2G171010109487091,-34.56,-58.461,2091,c. 50-199,86,Servicios de salud humana,125
520479,Comuna 13,2400000017G71628P51010101041091,-34.557,-58.449,2091,b. 10-49,86,Servicios de salud humana,25
520480,Comuna 13,240909092M88281GGG191919147091,-34.56,-58.462,2091,b. 10-49,86,Servicios de salud humana,25
520485,Comuna 14,21242424278P1G586G1616167665098,-34.589,-58.412,2098,b. 10-49,86,Servicios de salud humana,25
520490,Comuna 14,24000000P0P065606G2929292541098,-34.579,-58.428,2098,b. 10-49,86,Servicios de salud humana,25
520493,Comuna 14,26010101168582P1851010105728098,-34.586,-58.44,2098,c. 50-199,86,Servicios de salud humana,125
520496,Comuna 14,288181812686201M1G1515153032098,-34.586,-58.44,2098,d. 200-499,86,Servicios de salud humana,350
520498,Comuna 2,21000000168582P18G1010105704014,-34.587,-58.405,2014,b. 10-49,86,Servicios de salud humana,25
520499,Comuna 2,21696969P00P18552G4646468738014,-34.588,-58.396,2014,b. 10-49,86,Servicios de salud humana,25
520501,Comuna 2,2224242417MP7P2G221010106886014,-34.592,-58.407,2014,b. 10-49,86,Servicios de salud humana,25
520502,Comuna 2,2329292928686P267G1717176835014,-34.596,-58.399,2014,b. 10-49,86,Servicios de salud humana,25
520504,Comuna 2,248181812825056PPG1717177519014,-34.596,-58.388,2014,b. 10-49,86,Servicios de salud humana,25
520507,Comuna 2,270000001P20PGPM759090907288014,-34.592,-58.404,2014,c. 50-199,86,Servicios de salud humana,125
520512,Comuna 2,27767676P026G808P52828286242014,-34.59,-58.404,2014,b. 10-49,86,Servicios de salud humana,25
520516,Comuna 2,2844444417MP7P2G161010105160014,-34.592,-58.405,2014,c. 50-199,86,Servicios de salud humana,125
520518,Comuna 3,20161616110287G0PG7979799239021,-34.601,-58.403,2021,c. 50-199,86,Servicios de salud humana,125
520522,Comuna 3,249696962PMPM2M6MG1313131249021,-34.6,-58.401,2021,b. 10-49,86,Servicios de salud humana,25
520523,Comuna 3,25696969P011G807M52424241708021,-34.606,-58.411,2021,b. 10-49,86,Servicios de salud humana,25
520524,Comuna 3,26242424P00G57650G2323236982021,-34.605,-58.393,2021,b. 10-49,86,Servicios de salud humana,25
520525,Comuna 3,27292929P01MGG708G2626261564021,-34.614,-58.408,2021,b. 10-49,86,Servicios de salud humana,25
520526,Comuna 3,2781818128887M0G021818183696021,-34.616,-58.396,2021,b. 10-49,86,Servicios de salud humana,25
520528,Comuna 3,29444444220M21M1051212124704021,-34.615,-58.41,2021,b. 10-49,86,Servicios de salud humana,25
520534,Comuna 5,2949494917MP7P2G1G1010106500035,-34.612,-58.414,2035,d. 200-499,86,Servicios de salud humana,350
520537,Comuna 6,243636366MM22M7GPG5555556934042,-34.607,-58.444,2042,b. 10-49,86,Servicios de salud humana,25
520540,Comuna 6,29414141P0056MGP2G2323239362042,-34.62,-58.438,2042,b. 10-49,86,Servicios de salud humana,25
520544,Comuna 9,23010101P05G85G65G3232322881063,-34.656,-58.497,2063,b. 10-49,86,Servicios de salud humana,25
520563,Escobar,62565656P065270G8G3636364220252,-34.346,-58.793,6252,b. 10-49,86,Servicios de salud humana,25
520564,Escobar,63969696826M5686PG5555557054252,-34.347,-58.8,6252,b. 10-49,86,Servicios de salud humana,25
520612,Hurlingham,68969696725PPM582G4343434425408,-34.6,-58.63,6408,b. 10-49,86,Servicios de salud humana,25
520622,La Matanza,618989892M8PG1PMMG1818188626427,-34.646,-58.565,6427,c. 50-199,86,Servicios de salud humana,125
520629,La Plata,602525252M8671G1551919199868441,-34.915,-57.964,6441,b. 10-49,86,Servicios de salud humana,25
520631,La Plata,643636362MMGP60G5G202020659441,-34.914,-57.931,6441,b. 10-49,86,Servicios de salud humana,25
520650,Morón,66494949P0PP5G788G3030308476568,-34.644,-58.623,6568,b. 10-49,86,Servicios de salud humana,25
520665,Pilar,68494949P0116262M52424248326638,-34.456,-58.916,6638,b. 10-49,86,Servicios de salud humana,25
520673,Quilmes,6700000027561077PG161616538658,-34.722,-58.251,6658,b. 10-49,86,Servicios de salud humana,25
520676,Quilmes,6824242470GM7GM6854141417888658,-34.702,-58.297,6658,b. 10-49,86,Servicios de salud humana,25
520704,San Isidro,61969696756765278PP1818185881756,-34.478,-58.51,6756,b. 10-49,86,Servicios de salud humana,25
520709,San Isidro,658181816G725MG80PG1010104873756,-34.497,-58.538,6756,b. 10-49,86,Servicios de salud humana,25
520713,San Isidro,68767676P02P7PM2M62727271461756,-34.494,-58.547,6756,b. 10-49,86,Servicios de salud humana,25
