,departamento,lat,lon,empleo,clae2,clae2_desc,empleo_rep
221231,Tres de Febrero,-34.567,-58.599,b. 10-49,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",25
221232,Tres de Febrero,-34.576,-58.605,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221233,Tres de Febrero,-34.626,-58.545,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221234,Tres de Febrero,-34.593,-58.58,b. 10-49,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",25
221235,Tres de Febrero,-34.621,-58.546,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221236,Tres de Febrero,-34.567,-58.599,b. 10-49,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",25
221237,Tres de Febrero,-34.622,-58.552,b. 10-49,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",25
221238,Tres de Febrero,-34.634,-58.547,b. 10-49,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",25
221239,Tres de Febrero,-34.622,-58.552,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221240,Tres de Febrero,-34.622,-58.552,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221241,Tres de Febrero,-34.609,-58.584,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221242,Tres de Febrero,-34.588,-58.576,b. 10-49,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",25
221243,Tres de Febrero,-34.616,-58.539,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221244,Tres de Febrero,-34.571,-58.605,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221245,Tres de Febrero,-34.621,-58.551,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221246,Vicente López,-34.542,-58.54,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221247,Vicente López,-34.556,-58.52,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221248,Vicente López,-34.54,-58.537,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221249,Vicente López,-34.549,-58.514,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221250,Vicente López,-34.531,-58.529,c. 50-199,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",125
221251,Vicente López,-34.51,-58.505,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221252,Vicente López,-34.537,-58.53,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221253,Vicente López,-34.539,-58.515,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221254,Vicente López,-34.514,-58.514,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221255,Vicente López,-34.532,-58.513,b. 10-49,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",25
221256,Zárate,-34.101,-59.039,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221257,Zárate,-34.083,-59.057,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221258,Zárate,-34.106,-59.041,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
221259,Zárate,-34.088,-59.039,a. 1-9,25,"Fabricación de productos elaborados del metal, excepto maquinaria y equipo",5
224667,Almirante Brown,-34.841,-58.41,b. 10-49,10,Elaboración de productos alimenticios,25
224668,Almirante Brown,-34.846,-58.411,b. 10-49,10,Elaboración de productos alimenticios,25
224669,Avellaneda,-34.658,-58.372,c. 50-199,10,Elaboración de productos alimenticios,125
224670,Berisso,-34.86,-57.89,b. 10-49,10,Elaboración de productos alimenticios,25
224671,Cañuelas,-35.06,-58.74,d. 200-499,10,Elaboración de productos alimenticios,350
224672,Cañuelas,-35.06,-58.75,b. 10-49,10,Elaboración de productos alimenticios,25
224673,Cañuelas,-35.06,-58.75,d. 200-499,10,Elaboración de productos alimenticios,350
224674,Comuna 1,-34.603,-58.369,a. 1-9,10,Elaboración de productos alimenticios,5
224675,Comuna 1,-34.602,-58.387,a. 1-9,10,Elaboración de productos alimenticios,5
224676,Comuna 1,-34.608,-58.378,a. 1-9,10,Elaboración de productos alimenticios,5
224677,Comuna 1,-34.603,-58.372,b. 10-49,10,Elaboración de productos alimenticios,25
224678,Comuna 1,-34.609,-58.374,c. 50-199,10,Elaboración de productos alimenticios,125
224679,Comuna 1,-34.592,-58.38,a. 1-9,10,Elaboración de productos alimenticios,5
224680,Comuna 1,-34.609,-58.391,b. 10-49,10,Elaboración de productos alimenticios,25
224681,Comuna 1,-34.603,-58.371,c. 50-199,10,Elaboración de productos alimenticios,125
224682,Comuna 1,-34.595,-58.379,b. 10-49,10,Elaboración de productos alimenticios,25
224683,Comuna 1,-34.594,-58.374,a. 1-9,10,Elaboración de productos alimenticios,5
224684,Comuna 1,-34.608,-58.366,a. 1-9,10,Elaboración de productos alimenticios,5
224685,Comuna 1,-34.605,-58.374,c. 50-199,10,Elaboración de productos alimenticios,125
224686,Comuna 1,-34.609,-58.374,b. 10-49,10,Elaboración de productos alimenticios,25
224687,Comuna 1,-34.603,-58.372,a. 1-9,10,Elaboración de productos alimenticios,5
224688,Comuna 14,-34.576,-58.42,a. 1-9,10,Elaboración de productos alimenticios,5
224689,Comuna 15,-34.595,-58.477,b. 10-49,10,Elaboración de productos alimenticios,25
224690,Comuna 2,-34.596,-58.403,a. 1-9,10,Elaboración de productos alimenticios,5
224691,Comuna 2,-34.595,-58.403,b. 10-49,10,Elaboración de productos alimenticios,25
224692,Comuna 3,-34.6,-58.393,a. 1-9,10,Elaboración de productos alimenticios,5
224693,Comuna 3,-34.617,-58.392,a. 1-9,10,Elaboración de productos alimenticios,5
224694,Comuna 9,-34.656,-58.507,a. 1-9,10,Elaboración de productos alimenticios,5
224695,Ezeiza,-34.89,-58.61,e. 500+,10,Elaboración de productos alimenticios,500
224696,Florencio Varela,-34.819,-58.228,a. 1-9,10,Elaboración de productos alimenticios,5
224697,General Rodríguez,-34.59,-59.04,b. 10-49,10,Elaboración de productos alimenticios,25
224698,General Rodríguez,-34.63,-58.94,b. 10-49,10,Elaboración de productos alimenticios,25
224699,General Rodríguez,-34.59,-59.04,a. 1-9,10,Elaboración de productos alimenticios,5
224700,La Matanza,-34.661,-58.523,a. 1-9,10,Elaboración de productos alimenticios,5
224701,La Matanza,-34.678,-58.552,c. 50-199,10,Elaboración de productos alimenticios,125
224702,La Matanza,-34.674,-58.542,c. 50-199,10,Elaboración de productos alimenticios,125
224703,La Plata,-34.914,-57.939,a. 1-9,10,Elaboración de productos alimenticios,5
224704,La Plata,-34.903,-57.947,b. 10-49,10,Elaboración de productos alimenticios,25
224705,La Plata,-34.914,-57.939,c. 50-199,10,Elaboración de productos alimenticios,125
224706,La Plata,-34.914,-57.939,a. 1-9,10,Elaboración de productos alimenticios,5
224707,Luján,-34.49,-59.079,a. 1-9,10,Elaboración de productos alimenticios,5
224708,Luján,-34.489,-59.079,c. 50-199,10,Elaboración de productos alimenticios,125
224709,Luján,-34.593,-59.15,b. 10-49,10,Elaboración de productos alimenticios,25
224710,Luján,-34.49,-59.079,a. 1-9,10,Elaboración de productos alimenticios,5
224711,Moreno,-34.554,-58.835,b. 10-49,10,Elaboración de productos alimenticios,25
224712,Pilar,-34.402,-58.978,c. 50-199,10,Elaboración de productos alimenticios,125
224713,Quilmes,-34.716,-58.302,a. 1-9,10,Elaboración de productos alimenticios,5
224714,San Isidro,-34.464,-58.542,a. 1-9,10,Elaboración de productos alimenticios,5
224715,Tres de Febrero,-34.621,-58.532,a. 1-9,10,Elaboración de productos alimenticios,5
224716,Zárate,-34.024,-59.13,c. 50-199,10,Elaboración de productos alimenticios,125
224717,Almirante Brown,-34.834,-58.409,a. 1-9,10,Elaboración de productos alimenticios,5
224718,Almirante Brown,-34.847,-58.378,e. 500+,10,Elaboración de productos alimenticios,500
224719,Avellaneda,-34.689,-58.34,a. 1-9,10,Elaboración de productos alimenticios,5
224720,Avellaneda,-34.692,-58.338,a. 1-9,10,Elaboración de productos alimenticios,5
224721,Avellaneda,-34.687,-58.368,b. 10-49,10,Elaboración de productos alimenticios,25
224722,Avellaneda,-34.663,-58.362,a. 1-9,10,Elaboración de productos alimenticios,5
224723,Avellaneda,-34.667,-58.377,a. 1-9,10,Elaboración de productos alimenticios,5
224724,Berazategui,-34.792,-58.148,a. 1-9,10,Elaboración de productos alimenticios,5
224725,Berazategui,-34.789,-58.204,a. 1-9,10,Elaboración de productos alimenticios,5
224726,Berazategui,-34.807,-58.187,a. 1-9,10,Elaboración de productos alimenticios,5
224727,Brandsen,-35.16,-58.22,b. 10-49,10,Elaboración de productos alimenticios,25
224728,Brandsen,-35.32,-58.05,b. 10-49,10,Elaboración de productos alimenticios,25
224729,Cañuelas,-35.3,-58.59,b. 10-49,10,Elaboración de productos alimenticios,25
224730,Comuna 1,-34.612,-58.379,a. 1-9,10,Elaboración de productos alimenticios,5
224731,Comuna 1,-34.602,-58.387,a. 1-9,10,Elaboración de productos alimenticios,5
224732,Comuna 1,-34.592,-58.378,a. 1-9,10,Elaboración de productos alimenticios,5
224733,Comuna 1,-34.6,-58.375,a. 1-9,10,Elaboración de productos alimenticios,5
224734,Comuna 1,-34.611,-58.379,e. 500+,10,Elaboración de productos alimenticios,500
224735,Comuna 1,-34.592,-58.378,a. 1-9,10,Elaboración de productos alimenticios,5
224736,Comuna 1,-34.593,-58.374,a. 1-9,10,Elaboración de productos alimenticios,5
224737,Comuna 1,-34.611,-58.379,c. 50-199,10,Elaboración de productos alimenticios,125
224738,Comuna 1,-34.608,-58.363,b. 10-49,10,Elaboración de productos alimenticios,25
224739,Comuna 1,-34.603,-58.371,b. 10-49,10,Elaboración de productos alimenticios,25
224740,Comuna 10,-34.63,-58.492,a. 1-9,10,Elaboración de productos alimenticios,5
224741,Comuna 11,-34.612,-58.491,a. 1-9,10,Elaboración de productos alimenticios,5
224742,Comuna 13,-34.566,-58.453,a. 1-9,10,Elaboración de productos alimenticios,5
224743,Comuna 13,-34.567,-58.454,c. 50-199,10,Elaboración de productos alimenticios,125
224744,Comuna 14,-34.578,-58.427,b. 10-49,10,Elaboración de productos alimenticios,25
224745,Comuna 14,-34.581,-58.413,a. 1-9,10,Elaboración de productos alimenticios,5
224746,Comuna 15,-34.583,-58.458,a. 1-9,10,Elaboración de productos alimenticios,5
224747,Comuna 2,-34.589,-58.409,b. 10-49,10,Elaboración de productos alimenticios,25
224748,Comuna 3,-34.611,-58.409,a. 1-9,10,Elaboración de productos alimenticios,5
224749,Comuna 3,-34.623,-58.392,a. 1-9,10,Elaboración de productos alimenticios,5
224750,Comuna 4,-34.636,-58.389,b. 10-49,10,Elaboración de productos alimenticios,25
224751,Comuna 4,-34.64,-58.371,a. 1-9,10,Elaboración de productos alimenticios,5
224752,Comuna 4,-34.652,-58.419,c. 50-199,10,Elaboración de productos alimenticios,125
224753,Comuna 5,-34.599,-58.419,b. 10-49,10,Elaboración de productos alimenticios,25
224754,Comuna 5,-34.602,-58.43,a. 1-9,10,Elaboración de productos alimenticios,5
224755,Comuna 6,-34.619,-58.437,b. 10-49,10,Elaboración de productos alimenticios,25
224756,Comuna 6,-34.616,-58.456,a. 1-9,10,Elaboración de productos alimenticios,5
224757,Comuna 7,-34.64,-58.424,a. 1-9,10,Elaboración de productos alimenticios,5
224758,Escobar,-34.438,-58.72,a. 1-9,10,Elaboración de productos alimenticios,5
224759,Escobar,-34.438,-58.708,d. 200-499,10,Elaboración de productos alimenticios,350
224760,Exaltación de la Cruz,-34.29,-59.1,a. 1-9,10,Elaboración de productos alimenticios,5
224761,Exaltación de la Cruz,-34.32,-58.99,a. 1-9,10,Elaboración de productos alimenticios,5
224762,Exaltación de la Cruz,-34.3,-59.28,a. 1-9,10,Elaboración de productos alimenticios,5
224763,Ezeiza,-34.85,-58.52,a. 1-9,10,Elaboración de productos alimenticios,5
224764,Ezeiza,-34.85,-58.52,b. 10-49,10,Elaboración de productos alimenticios,25
224765,General Las Heras,-34.94,-58.95,a. 1-9,10,Elaboración de productos alimenticios,5
224766,General San Martín,-34.572,-58.543,a. 1-9,10,Elaboración de productos alimenticios,5
224767,Ituzaingó,-34.664,-58.684,a. 1-9,10,Elaboración de productos alimenticios,5
224768,La Matanza,-34.658,-58.532,b. 10-49,10,Elaboración de productos alimenticios,25
224769,La Matanza,-34.69,-58.551,a. 1-9,10,Elaboración de productos alimenticios,5
224770,La Matanza,-34.67,-58.522,a. 1-9,10,Elaboración de productos alimenticios,5
224771,La Matanza,-34.686,-58.553,a. 1-9,10,Elaboración de productos alimenticios,5
224772,La Matanza,-34.778,-58.623,a. 1-9,10,Elaboración de productos alimenticios,5
224773,La Plata,-34.964,-57.917,a. 1-9,10,Elaboración de productos alimenticios,5
224774,La Plata,-35.007,-58.115,b. 10-49,10,Elaboración de productos alimenticios,25
224775,Lanús,-34.692,-58.4,a. 1-9,10,Elaboración de productos alimenticios,5
224776,Lanús,-34.699,-58.379,b. 10-49,10,Elaboración de productos alimenticios,25
224777,Lanús,-34.697,-58.393,b. 10-49,10,Elaboración de productos alimenticios,25
224778,Lomas de Zamora,-34.736,-58.397,a. 1-9,10,Elaboración de productos alimenticios,5
224779,Luján,-34.581,-59.111,a. 1-9,10,Elaboración de productos alimenticios,5
224780,Malvinas Argentinas,-34.482,-58.695,c. 50-199,10,Elaboración de productos alimenticios,125
224781,Malvinas Argentinas,-34.484,-58.694,a. 1-9,10,Elaboración de productos alimenticios,5
224782,Marcos Paz,-34.79,-58.86,a. 1-9,10,Elaboración de productos alimenticios,5
224783,Marcos Paz,-34.78,-58.83,b. 10-49,10,Elaboración de productos alimenticios,25
224784,Marcos Paz,-34.77,-58.82,a. 1-9,10,Elaboración de productos alimenticios,5
224785,Merlo,-34.74,-58.804,a. 1-9,10,Elaboración de productos alimenticios,5
224786,Moreno,-34.633,-58.792,a. 1-9,10,Elaboración de productos alimenticios,5
224787,Quilmes,-34.743,-58.273,a. 1-9,10,Elaboración de productos alimenticios,5
224788,Quilmes,-34.718,-58.255,b. 10-49,10,Elaboración de productos alimenticios,25
224789,Quilmes,-34.724,-58.26,a. 1-9,10,Elaboración de productos alimenticios,5
224790,San Isidro,-34.482,-58.491,a. 1-9,10,Elaboración de productos alimenticios,5
224791,San Isidro,-34.495,-58.532,a. 1-9,10,Elaboración de productos alimenticios,5
224792,San Isidro,-34.461,-58.529,a. 1-9,10,Elaboración de productos alimenticios,5
224793,San Vicente,-35.09,-58.28,b. 10-49,10,Elaboración de productos alimenticios,25
224794,San Vicente,-35.03,-58.43,a. 1-9,10,Elaboración de productos alimenticios,5
224795,San Vicente,-35.03,-58.42,a. 1-9,10,Elaboración de productos alimenticios,5
224796,Tigre,-34.434,-58.568,a. 1-9,10,Elaboración de productos alimenticios,5
224797,Tigre,-34.462,-58.636,a. 1-9,10,Elaboración de productos alimenticios,5
224798,Tigre,-34.413,-58.696,a. 1-9,10,Elaboración de productos alimenticios,5
224799,Tigre,-34.424,-58.589,a. 1-9,10,Elaboración de productos alimenticios,5
224800,Tigre,-34.424,-58.658,a. 1-9,10,Elaboración de productos alimenticios,5
224801,Tigre,-34.377,-58.699,a. 1-9,10,Elaboración de productos alimenticios,5
224802,Tigre,-34.413,-58.69,a. 1-9,10,Elaboración de productos alimenticios,5
224803,Tigre,-34.457,-58.68,a. 1-9,10,Elaboración de productos alimenticios,5
224804,Tigre,-34.466,-58.645,a. 1-9,10,Elaboración de productos alimenticios,5
224805,Tres de Febrero,-34.635,-58.54,b. 10-49,10,Elaboración de productos alimenticios,25
224806,Tres de Febrero,-34.608,-58.559,a. 1-9,10,Elaboración de productos alimenticios,5
224807,Vicente López,-34.521,-58.471,a. 1-9,10,Elaboración de productos alimenticios,5
